07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Kahala Mall Oahu,10363,Open,In-Store,134.31,64.68,1.076530612244898,25,12.0,1.0833333333333333,5.3724,140.35,0.0,25.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Kahala Mall Oahu,10363,Open,Online,5.79,0.0,,1,0.0,,5.79,5.79,0.0,1.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Kailua,10368,Open,In-Store,90.03,97.02,-0.0720470006184292,17,18.0,-0.0555555555555555,5.2958823529411765,95.23,0.0,17.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,La Jolla,10066,Open,In-Store,117.49,66.17,0.775578056521082,23,13.0,0.7692307692307693,5.108260869565217,126.27,0.0,23.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,La Jolla,10066,Open,Online,28.98,15.27,0.8978388998035364,6,3.0,1.0,4.83,32.94,0.0,6.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Laguna Niguel,10437,Open,In-Store,55.11,55.99,-0.0157170923379174,11,11.0,0.0,5.01,60.39,0.0,11.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Laguna Niguel,10437,Open,Online,55.11,25.45,1.1654223968565816,11,5.0,1.2,5.01,60.39,0.0,11.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Las Vegas Blvd,10286,Open,In-Store,0.0,15.27,-1.0,0,3.0,-1.0,,,,,
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Las Vegas Blvd,10286,Open,Online,0.0,10.18,-1.0,0,2.0,-1.0,,,,,
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Long Beach Lakewood,10688,Open,In-Store,51.0,50.9,0.0019646365422396,10,10.0,0.0,5.1,54.9,0.0,10.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Long Beach Relocation,10701,Open,In-Store,21.96,35.63,-0.3836654504630928,4,7.0,-0.4285714285714285,5.49,21.96,0.0,4.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Long Beach Relocation,10701,Open,Online,25.27,20.36,0.2411591355599214,5,4.0,0.25,5.054,26.59,0.0,5.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Malibu,10441,Open,In-Store,101.27,81.44,0.243492141453831,19,16.0,0.1875,5.33,104.31,0.0,19.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Malibu,10441,Open,Online,9.66,0.0,,2,0.0,,4.83,10.98,0.0,2.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Maui Mall Maui,10374,Open,In-Store,111.14,123.97,-0.103492780511414,22,23.0,-0.0434782608695652,5.051818181818182,119.78,0.0,22.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Maui Mall Maui,10374,Open,Online,9.49,10.78,-0.1196660482374768,2,2.0,0.0,4.745,10.78,0.0,2.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Montana Avenue,10398,Open,In-Store,33.15,0.0,,7,0.0,,4.735714285714286,38.43,0.0,7.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Newport Beach,10468,Open,In-Store,15.15,96.71,-0.8433460862372041,3,19.0,-0.8421052631578947,5.05,16.47,0.0,3.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Oracle 2,10469,Open,In-Store,31.75,0.0,,7,0.0,,4.535714285714286,34.93,0.0,7.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Oracle 2,10469,Open,Online,3.79,0.0,,1,0.0,,3.79,4.99,0.0,1.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Oxnard,10318,Open,In-Store,56.03,76.35,-0.2661427635887361,11,15.0,-0.2666666666666666,5.093636363636364,60.39,0.0,11.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Oxnard,10318,Open,Online,0.0,5.09,-1.0,0,1.0,-1.0,,,,,
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Pacific Coast Hwy,10225,Open,In-Store,101.48,91.62,0.1076184239249072,20,18.0,0.1111111111111111,5.074,109.8,0.0,20.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Pacific Coast Hwy,10225,Open,Online,9.66,20.36,-0.5255402750491159,2,4.0,-0.5,4.83,10.98,0.0,2.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Palm Desert,10359,Open,In-Store,13.83,76.35,-0.818860510805501,3,15.0,-0.8,4.61,16.47,0.0,3.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Palm Desert,10359,Open,Online,0.0,5.09,-1.0,0,1.0,-1.0,,,,,
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Paradise Valley Mall,10788,Open,In-Store,53.52,0.0,,12,0.0,,4.46,59.88,0.0,12.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Pasadena,10108,Open,In-Store,56.43,71.26,-0.2081111422958181,11,14.0,-0.2142857142857142,5.13,60.39,0.0,11.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Pasadena,10108,Open,Online,0.0,10.18,-1.0,0,2.0,-1.0,,,,,
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Playa Vista,10536,Open,In-Store,93.54,20.36,3.594302554027505,18,4.0,3.5,5.196666666666667,98.82,0.0,18.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Playa Vista,10536,Open,Online,4.17,5.09,-0.1807465618860511,1,1.0,0.0,4.17,5.49,0.0,1.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Porter Ranch New,10695,Open,In-Store,54.04,86.53,-0.3754767132786317,10,17.0,-0.4117647058823529,5.404,54.9,0.0,10.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Porter Ranch New,10695,Open,Online,18.0,5.09,2.536345776031434,4,1.0,3.0,4.5,21.96,0.0,4.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Queen,10615,Open,In-Store,123.42,107.8,0.1448979591836734,24,20.0,0.2,5.1425,133.36,0.0,24.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Queen,10615,Open,Online,41.57,37.73,0.101775775245163,9,7.0,0.2857142857142857,4.618888888888889,49.31,0.0,9.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Redondo Beach,10024,Open,In-Store,74.03,0.0,,15,0.0,,4.935333333333333,82.35,0.0,15.0,0.0
